Volatility 3 Framework 2.21.0

Offset	Name
0x850bb462d5f0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\b07bc96e-8a14-4f0c-a8e8-25848bcd9175\index
0x850bb462d780	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\ce6fb747-3884-4331-aa6e-d89a46179a72\170ce29fd1bcbf73_0
0x850bb462d910	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\53baa3d4-c314-4a30-b762-80e9660e79d7\82e13ac9863e97a4_0
0x850bb462daa0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\53baa3d4-c314-4a30-b762-80e9660e79d7\f9138f67cfcca9d5_1
0x850bb462dc30	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\a85a4bbd47f2e947_0
0x850bb462ddc0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\53baa3d4-c314-4a30-b762-80e9660e79d7\f4985b7a67019937_0
0x850bb462e0e0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\409c5697-9a09-4af3-ae17-9c08a6eabf79\index
0x850bb462e270	\$Directory
0x850bb462e400	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\53baa3d4-c314-4a30-b762-80e9660e79d7\57e38f4d6de24451_1
0x850bb462e590	\Windows\SysWOW64
0x850bb462e720	\$Directory
0x850bb462e8b0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\409c5697-9a09-4af3-ae17-9c08a6eabf79\index-dir\the-real-index
0x850bb462ea40	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\3f0d6d0dd9bc9ff8_0
0x850bb462ebd0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\ce6fb747-3884-4331-aa6e-d89a46179a72\index-dir\the-real-index
0x850bb462ed60	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\d82d25c67924022a_0
0x850bb462eef0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\32798c1b9f8ed84f_0
0x850bb462f080	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\53baa3d4-c314-4a30-b762-80e9660e79d7\96e189d62afbdb94_0
0x850bb462f210	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\0e9f4bb50620a7fe_0
0x850bb462f3a0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\ce6fb747-3884-4331-aa6e-d89a46179a72\index
0x850bb462f530	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\53baa3d4-c314-4a30-b762-80e9660e79d7\f9138f67cfcca9d5_0
0x850bb462f6c0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\53baa3d4-c314-4a30-b762-80e9660e79d7\82e13ac9863e97a4_1
0x850bb462f850	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\53baa3d4-c314-4a30-b762-80e9660e79d7\96e189d62afbdb94_1
0x850bb462f9e0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\OneDriveTelemetryStable.dll
0x850bb462fb70	\Windows\SysWOW64\IPHLPAPI.DLL
0x850bb462fd00	\Users\User\AppData\Local\Microsoft\OneDrive\logs\Personal\general.keystore
0x850bb462fe90	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncTelemetryExtensions.dll
0x850bb4630340	\Users\User\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2025-01-27.0907.7812.2.aodl
0x850bb46304d0	\Windows\SysWOW64\uxtheme.dll
0x850bb46307f0	\Windows\System32\LanguageComponentsInstaller.dll
0x850bb4630980	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\msvcp140.dll
0x850bb4630b10	\Users\User\AppData\Local\Microsoft\OneDrive\logs\Personal\telemetry-dll-ramp-value.txt
0x850bb4630ca0	\Windows\SysWOW64\tzres.dll
0x850bb4630e30	\Windows\System32\WiFiCloudStore.dll
0x850bb4631150	\Windows\SysWOW64\imm32.dll
0x850bb46312e0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\LoggingPlatform.dll
0x850bb4631470	\Users\User\AppData\Local\Packages\microsoft.windowscommunicationsapps_8wekyb3d8bbwe\LocalState\AppData\Local\Office\16.0\WebServiceCache\AllUsers\officeclient.microsoft.com\21FC9840-FC52-47E6-8D64-34D098A7C9F2
0x850bb4631600	\Windows\SysWOW64\wininet.dll
0x850bb4631790	\Windows\Prefetch\SECURITYHEALTHSERVICE.EXE-91B5FB98.pf
0x850bb4631ab0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\vcruntime140.dll
0x850bb4631c40	\Windows\System32
0x850bb4631dd0	\Windows\SysWOW64\secur32.dll
0x850bb46320f0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\ucrtbase.dll
0x850bb4632280	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\b07bc96e-8a14-4f0c-a8e8-25848bcd9175\ee91b116cc2005be_0
0x850bb4632410	\Windows\SysWOW64\secur32.dll
0x850bb4632730	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\ea43cdf8ff55bb6d_0
0x850bb46328c0	\$Directory
0x850bb4632a50	\Windows\SysWOW64\wininet.dll
0x850bb4632be0	\Windows\SysWOW64\wer.dll
0x850bb4632d70	\Windows\SysWOW64\npmproxy.dll
0x850bb4633090	\Windows\SysWOW64\netprofm.dll
0x850bb46333b0	\Windows\SysWOW64\diagnosticdataquery.dll
0x850bb4633540	\Users\User\AppData\Local\Microsoft\OneDrive\logs\Personal\DeviceHealthSummaryConfiguration.ini
0x850bb46336d0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncSqlite3.dll
0x850bb4633860	\Windows\SysWOW64\xmllite.dll
0x850bb46339f0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\UpdateRingSettings.dll
0x850bb4633b80	\CMApi
0x850bb4633d10	\$Directory
0x850bb4633ea0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\SyncEngine.dll
0x850bb46341c0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\WebView2Loader.dll
0x850bb4634350	\Windows\SysWOW64\Windows.Networking.Connectivity.dll
0x850bb46344e0	\Windows\SysWOW64\Windows.System.Diagnostics.Telemetry.PlatformTelemetryClient.dll
0x850bb4634800	\Users\User\AppData\Local\Microsoft\OneDrive\logs\Personal\DeviceHealth.json
0x850bb4634990	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncClient.dll
0x850bb4634b20	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncSessions.dll
0x850bb4634cb0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\Telemetry.dll
0x850bb4634e40	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncFS.dll
0x850bb4635160	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncHost.dll
0x850bb46352f0	\Windows\SysWOW64\dhcpcsvc.dll
0x850bb4635480	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncViews.dll
0x850bb4635610	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\LogUploader.dll
0x850bb46357a0	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_a863d714867441db\comctl32.dll
0x850bb4635930	\Windows\SysWOW64\dwmapi.dll
0x850bb4635ac0	\Windows\WinSxS\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.3636_none_d94ec9f9e106bba9\GdiPlus.dll
0x850bb4635c50	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\2c7f88d90bf84f6c_0
0x850bb4635de0	\Windows\SysWOW64\d3d11.dll
0x850bb4636100	\Windows\SysWOW64\ncrypt.dll
0x850bb4636290	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\Qt5QmlModels.dll
0x850bb4636420	\Windows\SysWOW64\credui.dll
0x850bb46365b0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\libcrypto-1_1.dll
0x850bb4636740	\Windows\SysWOW64\dxgi.dll
0x850bb46368d0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\Qt5Quick.dll
0x850bb4636a60	\Windows\SysWOW64\dnsapi.dll
0x850bb4636bf0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\libssl-1_1.dll
0x850bb4636d80	\Windows\SysWOW64\ntasn1.dll
0x850bb46370a0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\Qt5Qml.dll
0x850bb4637230	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\Qt5Gui.dll
0x850bb46373c0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\Qt5Widgets.dll
0x850bb46376e0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\WnsClientApi.dll
0x850bb4637870	\Windows\SysWOW64\srvcli.dll
0x850bb4637a00	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\Qt5WinExtras.dll
0x850bb4637b90	\Windows\SysWOW64\winhttp.dll
0x850bb4637d20	\Windows\SysWOW64\iertutil.dll
0x850bb4637eb0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\adal.dll
0x850bb46381d0	\Windows\SysWOW64\urlmon.dll
0x850bb4638360	\Windows\SysWOW64\mpr.dll
0x850bb46384f0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\msvcp140_1.dll
0x850bb4638680	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\Qt5Network.dll
0x850bb4638810	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncRNWin32Lib.dll
0x850bb46389a0	\Windows\System32\en-US\KernelBase.dll.mui
0x850bb4638b30	\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22178.0_x64__8wekyb3d8bbwe\Office.UI.Xaml.Hx.Mail.dll
0x850bb4638cc0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\Qt5Core.dll
0x850bb4638e50	\Windows\SysWOW64\winmm.dll
0x850bb4639170	\Windows\SysWOW64\TextInputFramework.dll
0x850bb4639490	\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22178.0_x64__8wekyb3d8bbwe\en-us\hxcommintl.dll
0x850bb4639620	\Windows\SysWOW64\WindowManagementAPI.dll
0x850bb46397b0	\Windows\SysWOW64\WinTypes.dll
0x850bb4639940	\Windows\SysWOW64\CoreMessaging.dll
0x850bb4639ad0	\Windows\SysWOW64\ntmarta.dll
0x850bb4639c60	\Windows\SysWOW64\fltLib.dll
0x850bb4639df0	\Windows\SysWOW64\InputHost.dll
0x850bb463a110	\Windows\SysWOW64\cldapi.dll
0x850bb463a2a0	\Windows\SysWOW64\CoreUIComponents.dll
0x850bb463a430	\Windows\System32\Windows.System.RemoteDesktop.dll
0x850bb463a5c0	\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22178.0_x64__8wekyb3d8bbwe\msoimm.dll
0x850bb463a8e0	\Windows\SysWOW64\d2d1.dll
0x850bb463aa70	\Windows\SysWOW64\powrprof.dll
0x850bb463ad90	\Windows\SysWOW64\twinapi.appcore.dll
0x850bb463b0b0	\$Directory
0x850bb463b240	\Windows\Prefetch\SVCHOST.EXE-9E5372D6.pf
0x850bb463b3d0	\Windows\SysWOW64\Windows.UI.dll
0x850bb463b880	\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22178.0_x64__8wekyb3d8bbwe\office.odf
0x850bb463ba10	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSync.LocalizedResources.dll
0x850bb463bba0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncFALWB.dll
0x850bb463bd30	\Windows\SysWOW64\mlang.dll
0x850bb463bec0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncFSNtfs.dll
0x850bb463c1e0	\Users\User\AppData\Local\Microsoft\OneDrive\settings\Personal\SurveyManagerState.json
0x850bb463c370	\Windows\SysWOW64\Wpc.dll
0x850bb463c500	\Users\User\AppData\Local\Microsoft\OneDrive\settings\Personal\logUploaderSettings.ini
0x850bb463c690	\Users\User\AppData\Local\Microsoft\OneDrive\setup\logs\Update_2025-01-27_082918_7932-7936.log
0x850bb463c820	\Users\User\AppData\Local\Microsoft\OneDrive\settings\Personal\assertInformation.ini
0x850bb463c9b0	\Windows\SysWOW64\wlidprov.dll
0x850bb463cb40	\Windows\SysWOW64\umpdc.dll
0x850bb463ccd0	\Windows\SysWOW64\FamilySafetyExt.dll
0x850bb463ce60	\Windows\SysWOW64\Windows.Services.TargetedContent.dll
0x850bb463d180	\Windows\System32\en-US\wlrmdr.exe.mui
0x850bb463d4a0	\ProgramData\Microsoft\Windows Security Health\Logs\SHS-01272025-010714-7-7f-19041.1.amd64fre.vb_release.191206-1406.etl
0x850bb463d630	\Users\User\AppData\Local\Microsoft\OneDrive\logs\Personal\FeedbackHub\SubmissionPayload.json
0x850bb463d7c0	\Users\User\AppData\Local\Microsoft\OneDrive\settings\Personal\global.ini
0x850bb463d950	\$Directory
0x850bb463dae0	\$Directory
0x850bb463dc70	\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22178.0_x64__8wekyb3d8bbwe\en-us\msointl30_winrt.dll
0x850bb463de00	\$Directory
0x850bb463e120	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_a863d714867441db
0x850bb463e440	\Users\User\AppData\Local\Microsoft\OneDrive\settings\Personal\SettingsDatabase.db
0x850bb463e5d0	\Users\User\AppData\Local\Microsoft\OneDrive\settings\Personal\SyncEngineDatabase.db
0x850bb463e760	\Program Files (x86)\Microsoft Office\root\Office16\WINWORD.EXE
0x850bb463e8f0	\Windows\SysWOW64\msxml6.dll
0x850bb463ea80	\Endpoint
0x850bb463ec10	\Windows\System32\Windows.System.Profile.SystemId.dll
0x850bb463eda0	\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22178.0_x64__8wekyb3d8bbwe\en-us\msointlimm.dll
0x850bb463f0c0	\Windows\SysWOW64\samcli.dll
0x850bb463f250	\Users\User\AppData\Local\Microsoft\OneDrive\settings\Personal\SettingsDatabase.db-wal
0x850bb463f3e0	\Windows\SysWOW64\winnsi.dll
0x850bb463f570	\Windows\System32\mfc140u.dll
0x850bb463f700	\Windows\SysWOW64\dcomp.dll
0x850bb463f890	\$Directory
0x850bb463fa20	\Windows\SysWOW64\mshtml.dll
0x850bb463fbb0	\Windows\SysWOW64\mswsock.dll
0x850bb463fd40	\Windows\SysWOW64\MicrosoftAccountTokenProvider.dll
0x850bb463fed0	\Windows\SysWOW64\msIso.dll
0x850bb46401f0	\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22178.0_x64__8wekyb3d8bbwe\HxOutlook.Resources.dll
0x850bb4640380	\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22178.0_x64__8wekyb3d8bbwe\en-us\hxoutlookintl.dll
0x850bb4640510	\Windows\SysWOW64\OnDemandConnRouteHelper.dll
0x850bb46406a0	\Windows\Globalization\Time Zone\timezones.xml
0x850bb4640830	\Windows\Registration\R000000000006.clb
0x850bb46409c0	\Windows\SysWOW64\FWPUCLNT.DLL
0x850bb4640b50	\Windows\SysWOW64\DataExchange.dll
0x850bb4640ce0	\Windows\SysWOW64\dpapi.dll
0x850bb4641190	\Windows\SysWOW64\sxs.dll
0x850bb4641320	\Program Files\VMware\VMware Tools\plugins\vmusr\desktopEvents.dll
0x850bb46414b0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_000019
0x850bb4641640	\Program Files\VMware\VMware Tools\plugins\vmusr\dndcp.dll
0x850bb46417d0	\Program Files\VMware\VMware Tools\plugins\vmusr\unity.dll
0x850bb4641960	\Program Files\VMware\VMware Tools\glibmm-2.4.dll
0x850bb4641af0	\Windows\SysWOW64\edputil.dll
0x850bb4641c80	\Program Files\VMware\VMware Tools\plugins\vmusr\vmtray.dll
0x850bb4641e10	\Program Files\VMware\VMware Tools\sigc-2.0.dll
0x850bb4642130	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.3636_none_7931fb75243f97c8
0x850bb46422c0	\Users\User\AppData\Local\Packages\microsoft.windowscommunicationsapps_8wekyb3d8bbwe\LocalState\HxmAlwaysOnLog.etl
0x850bb4642450	\Windows\Prefetch\CONHOST.EXE-0C6456FB.pf
0x850bb46425e0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_00003a
0x850bb4642770	\Users\User\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db
0x850bb4642900	\Program Files\Windows Defender\shellext.dll
0x850bb4642a90	\Windows\System32\en-US\cdpsvc.dll.mui
0x850bb4642db0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_000034
0x850bb46430d0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_000021
0x850bb4643260	\Users\User\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x850bb46433f0	\Windows\System32\inetcomm.dll
0x850bb4643580	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_000024
0x850bb4643710	\Users\User\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db
0x850bb46438a0	\Program Files (x86)\Microsoft\Edge\Application\132.0.2957.127
0x850bb4643a30	\Users\User\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db
0x850bb4643bc0	\Windows\System32\dlnashext.dll
0x850bb4643d50	\Program Files\WindowsApps\Microsoft.OutlookForWindows_1.2025.109.0_x64__8wekyb3d8bbwe\assets\SmallTile.scale-125.png
0x850bb4643ee0	\Program Files\VMware\VMware Tools\VMToolsHook64.dll
0x850bb4644390	\Program Files (x86)\Microsoft\Edge\Application\132.0.2957.127
0x850bb4644520	\Users\User\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db
0x850bb46446b0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.3636_none_7931fb75243f97c8\comctl32.dll
0x850bb4644840	\Windows\Registration\R000000000006.clb
0x850bb46449d0	\Users\User\AppData\Local\Microsoft\Windows\Explorer\iconcache_48.db
0x850bb4644b60	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5
0x850bb4644e80	\Users\User\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x850bb4645330	\Users\User\AppData\Local\Microsoft\Windows\Explorer\iconcache_48.db
0x850bb46454c0	\Users\User\AppData\Local\Microsoft\Windows\Explorer\iconcache_32.db
0x850bb4645650	\Users\User\AppData\Local\Temp\cv_debug.log
0x850bb4645b00	\Users\User\AppData\Roaming\Microsoft\Windows\Recent
0x850bb4645c90	\Windows\SysWOW64\Windows.Networking.Connectivity.dll
0x850bb4645e20	\Windows\SysWOW64\rsaenh.dll
0x850bb4646140	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\OneDriveTelemetryStable.dll
0x850bb46462d0	\Windows\SysWOW64\IPHLPAPI.DLL
0x850bb4646460	\Windows\SysWOW64\dhcpcsvc.dll
0x850bb46465f0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\amd64\FileSyncShell64.dll
0x850bb4646780	\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.3636_none_91a19322cc8a92a3
0x850bb4646910	\Windows\Registration\R000000000006.clb
0x850bb4646aa0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\7b5cb6f24c4e5fb9_0
0x850bb4646c30	\Windows\SysWOW64\netprofm.dll
0x850bb4646dc0	\Windows\SysWOW64\tzres.dll
0x850bb46470e0	\Windows\System32\shell32.dll
0x850bb4647400	\Users\User\AppData\Local\Microsoft\Edge\User Data\Functional SAN Data
0x850bb4647590	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\ucrtbase.dll
0x850bb4647720	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\msvcp140.dll
0x850bb46478b0	\Windows\Prefetch\DLLHOST.EXE-4B6CB38A.pf
0x850bb4647a40	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\vcruntime140.dll
0x850bb4647bd0	\Windows\System32\ntshrui.dll
0x850bb4647d60	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_000038
0x850bb4647ef0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\LoggingPlatform.dll
0x850bb4648080	\Windows\System32\WorkFoldersShell.dll
0x850bb46483a0	\$CachedWriteThrough
0x850bb4648530	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncTelemetryExtensions.dll
0x850bb46486c0	\Windows\System32\AppResolver.dll
0x850bb46489e0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncHost.dll
0x850bb4648d00	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_00002a
0x850bb4648e90	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\WebView2Loader.dll
0x850bb46491b0	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_00004a
0x850bb4649340	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncFS.dll
0x850bb46494d0	\$Directory
0x850bb4649660	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\UpdateRingSettings.dll
0x850bb46497f0	\Windows\System32\WorkFoldersShell.dll
0x850bb4649980	\$Directory
0x850bb4649b10	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncViews.dll
0x850bb4649ca0	\Windows\System32\en-US\rundll32.exe.mui
0x850bb4649e30	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\6f1d257c7c8c8587_0
0x850bb464a150	\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\61d6d77cffcefe3a_0
0x850bb464a2e0	\Windows\SysWOW64\diagnosticdataquery.dll
0x850bb464a470	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_a863d714867441db
0x850bb464a600	\Windows\SysWOW64\Windows.System.Diagnostics.Telemetry.PlatformTelemetryClient.dll
0x850bb464a790	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncSessions.dll
0x850bb464a920	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\FileSyncClient.dll
0x850bb464aab0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\Telemetry.dll
0x850bb464ac40	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\SyncEngine.dll
0x850bb464add0	\Program Files (x86)\Microsoft OneDrive\23.038.0219.0001\LogUploader.dll
0x850bb464b0f0	\Windows\WinSxS\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.3636_none_d94ec9f9e106bba9\GdiPlus.dll
0x850bb464b280	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_a863d714867441db\comctl32.dll
0x850bb464b410	\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22178.0_x64__8wekyb3d8bbwe\HxComm.Ipc.Proxies.dll
